日時,燃料,弾薬,鋼材,ボーキ,高速建造材,高速修復材,開発資材,改修資材,司令部Lv,提督Exp
2016/01/14 15:28:04,35874,28536,34613,27729,1260,378,965,43,109,5213453
2016/01/14 16:00:08,35721,28440,34604,27740,1260,378,965,43,109,5214157
2016/01/14 16:07:48,35577,28344,34604,27742,1260,378,965,43,109,5214605
2016/01/14 16:36:58,35966,28710,34781,27852,1260,378,966,43,109,5214650
2016/01/14 17:00:08,36440,28818,34983,27880,1260,378,966,43,109,5214900
2016/01/14 17:09:44,36404,28794,34983,27883,1260,378,966,43,109,5215060
2016/01/14 18:18:20,36300,28746,34924,27906,1260,378,966,43,109,5215268
2016/01/14 18:25:12,36395,28898,34944,27928,1260,378,966,43,109,5215628
2016/01/14 18:27:20,36395,28898,34944,27929,1260,378,966,43,109,5215628
2016/01/14 18:56:08,36799,29392,35426,28181,1261,379,967,43,109,5216105
2016/01/14 18:56:49,36799,29392,35426,28181,1261,379,967,43,109,5216105
2016/01/14 19:27:42,36784,29392,35397,28181,1261,379,967,43,109,5216105
2016/01/14 19:28:40,36784,29392,35397,28181,1261,379,967,43,109,5216105
2016/01/14 19:52:25,36924,29194,35640,28183,1261,379,967,43,109,5217051
2016/01/14 20:16:49,37084,29394,35639,28203,1261,379,967,43,109,5217091
2016/01/14 20:17:31,37084,29394,35639,28203,1261,379,967,43,109,5217091
2016/01/14 20:21:00,37046,29370,35639,28203,1261,379,967,43,109,5217219
2016/01/14 21:00:07,37403,29653,35621,28283,1262,381,968,43,109,5217565
2016/01/14 21:01:19,37403,29653,35621,28283,1262,381,968,43,109,5217565
2016/01/14 21:35:26,37528,29829,35625,28303,1262,381,968,43,109,5217733
2016/01/14 22:00:51,37418,29757,35625,28303,1262,381,968,43,109,5218197
2016/01/14 22:06:23,37310,29685,35625,28303,1262,381,968,43,109,5218517
2016/01/15 08:33:03,37809,30120,35165,28323,1262,381,968,43,109,5218985
2016/01/15 09:01:04,38234,30131,35440,28873,1262,382,968,43,109,5219535
2016/01/15 13:15:27,39062,30423,35749,28978,1264,384,970,43,109,5219775
2016/01/15 13:52:12,39464,30969,35545,28287,1266,388,968,43,109,5220263
2016/01/15 13:59:21,39392,30921,35545,28287,1266,388,968,43,109,5220519
2016/01/15 14:00:08,39392,30921,35545,28287,1266,388,968,43,109,5220519
2016/01/15 14:35:43,39082,30561,35545,28182,1266,388,969,43,109,5221844
2016/01/15 14:36:19,39082,30561,35545,28182,1266,388,969,43,109,5221844
2016/01/15 15:07:51,39077,30561,35534,28182,1266,388,969,43,109,5221844
2016/01/15 15:15:19,39713,30633,35814,28202,1266,387,969,43,109,5222272
2016/01/15 15:15:57,39713,30633,35814,28202,1266,387,969,43,109,5222272
2016/01/15 15:48:06,39916,30779,36171,28387,1266,388,971,43,109,5222468
2016/01/15 16:53:18,39869,30755,36152,28387,1266,388,971,43,109,5222628
2016/01/15 17:02:06,40414,31282,36172,28407,1266,388,971,43,109,5222966
2016/01/15 17:23:42,40188,31162,36087,28407,1266,388,971,43,109,5223542
2016/01/15 18:28:19,40175,31162,36059,28407,1266,388,971,43,109,5223542
2016/01/15 18:29:57,40908,31294,36379,28427,1266,388,971,43,109,5223682
2016/01/15 18:32:09,40908,31294,36379,28427,1266,388,971,43,109,5223842
2016/01/15 18:33:39,40870,31270,36379,28427,1266,388,971,43,109,5223842
2016/01/15 18:59:01,40833,31270,36312,28427,1266,388,971,43,109,5223842
2016/01/15 19:04:00,40833,31270,36312,28427,1266,388,971,43,109,5223970
2016/01/15 19:07:25,40795,31246,36312,28427,1266,388,971,43,109,5223970
2016/01/15 19:32:27,41045,31462,36307,28427,1266,388,971,43,109,5224015
2016/01/15 20:14:07,41007,31438,36307,28427,1266,388,971,43,109,5224271
2016/01/15 20:29:08,41065,31744,36555,28597,1266,388,971,43,109,5224951
2016/01/15 21:08:37,41047,31744,36522,28597,1266,388,971,43,109,5225111
2016/01/15 21:14:22,40971,31696,36522,28597,1266,388,971,43,109,5225239
2016/01/15 21:19:22,40971,31696,36522,28597,1266,388,971,43,109,5225239
2016/01/15 21:57:06,41619,32111,36763,28617,1266,388,971,43,109,5226383
2016/01/15 22:21:18,41603,32111,36730,28617,1266,388,971,43,109,5226383
2016/01/15 22:29:13,41393,31767,36607,28183,1266,389,963,43,109,5226531
2016/01/15 23:00:55,41243,31795,36615,28183,1266,389,963,43,109,5226935
2016/01/15 23:07:13,41171,31747,36615,28183,1266,389,963,43,109,5227223
2016/01/15 23:36:27,40934,31585,36575,27932,1266,390,957,43,109,5228275
2016/01/15 23:37:16,40934,31585,36575,27932,1266,390,957,43,109,5228275
2016/01/16 00:04:22,40831,31585,36381,27941,1266,390,957,43,109,5228275
2016/01/16 00:23:22,40487,31243,36331,27792,1266,390,955,43,109,5229363
2016/01/16 10:56:01,40457,31243,36272,28000,1266,390,955,43,109,5229363
2016/01/16 11:00:40,40889,31195,36712,28580,1266,390,955,43,109,5229623
2016/01/16 12:00:25,40719,30966,35565,27331,1269,393,952,41,109,5230571
2016/01/16 12:18:22,40477,30824,35615,27387,1269,394,953,41,109,5231483
2016/01/16 12:45:00,40071,29602,35134,26020,1269,394,925,41,109,5231939
2016/01/16 12:45:50,40071,29602,35134,26020,1269,394,925,41,109,5231939
2016/01/16 13:12:56,40041,29602,35074,26029,1269,394,925,41,109,5231939
2016/01/16 13:23:38,40305,29857,35074,26032,1269,394,925,41,109,5232605
2016/01/16 13:26:20,40269,29833,35074,26033,1269,394,925,41,109,5232733
2016/01/16 14:00:00,41187,30127,35698,26222,1270,394,926,41,109,5233193
2016/01/16 14:08:19,41079,30055,35698,26224,1270,394,926,41,109,5233641
2016/01/16 14:16:46,41007,30007,35698,26227,1270,394,926,41,109,5233849
2016/01/16 14:50:04,40916,29959,35668,26238,1270,394,926,41,109,5234089
2016/01/16 14:51:11,40916,29959,35668,26239,1270,394,926,41,109,5234089
2016/01/16 15:10:30,40887,29959,35610,26245,1270,394,926,41,109,5234089
2016/01/16 15:51:09,40956,29882,35608,26164,1270,394,927,41,109,5235155
2016/01/16 15:53:49,40920,29858,35608,26165,1270,394,927,41,109,5235283
2016/01/16 15:54:38,40920,29858,35608,26165,1270,394,927,41,109,5235283
2016/01/16 16:24:46,40891,29858,35557,26175,1270,394,927,41,109,5235283
2016/01/16 16:25:22,40891,29858,35557,26175,1270,394,927,41,109,5235283
2016/01/16 16:27:16,40891,29858,35557,26176,1270,394,927,41,109,5235283
2016/01/16 16:58:24,41176,29766,35704,26186,1270,394,927,41,109,5235493
2016/01/16 17:01:16,41166,29766,35686,26187,1270,394,927,41,109,5235621
2016/01/16 19:12:04,41108,29822,35681,26251,1270,394,927,41,109,5236301
2016/01/16 20:00:33,41727,29467,36125,26007,1270,395,928,41,109,5245818
2016/01/16 21:01:15,40885,28176,36071,25177,1270,395,928,41,109,5255950
2016/01/17 18:53:14,40787,28000,35266,26104,1271,395,929,41,109,5257109
2016/01/17 20:00:06,41160,28000,35623,26707,1271,395,929,41,109,5257369
2016/01/18 10:53:27,42624,29409,36192,26905,1274,405,933,41,109,5258556
2016/01/18 11:07:38,43206,29511,36632,27540,1274,406,933,41,109,5258876
2016/01/18 12:00:29,43021,29299,35750,26888,1278,410,937,41,109,5261869
2016/01/18 13:43:08,43279,29500,35986,27062,1278,410,938,41,109,5263514
2016/01/18 14:19:53,43686,29851,35976,27074,1278,410,938,41,109,5263604
2016/01/18 17:50:02,44644,30075,36372,27264,1278,410,939,41,109,5263744
2016/01/18 18:00:28,45705,30499,36772,27368,1279,412,940,41,109,5264069
2016/01/18 20:54:30,45353,30067,36748,27326,1279,412,941,41,109,5264289
2016/01/18 21:02:13,46503,30537,37068,27348,1279,412,941,41,109,5264474
2016/01/18 21:28:59,46328,30411,37054,27357,1279,412,941,41,109,5264474
2016/01/18 22:29:22,46328,30411,37054,27377,1279,412,941,41,109,5264474
2016/01/18 23:00:16,46461,31372,37373,27905,1279,413,943,41,109,5266638
2016/01/18 23:01:12,46461,31372,37373,27905,1279,413,943,41,109,5266638
2016/01/18 23:01:46,46461,31372,37373,27905,1279,413,943,41,109,5266638
2016/01/18 23:04:58,46421,31344,37373,27906,1279,413,943,41,109,5266798
2016/01/18 23:09:28,46381,31316,37373,27908,1279,413,943,41,109,5266926
2016/01/19 09:07:20,46215,30622,37328,27307,1280,416,945,42,109,5273301
2016/01/19 16:05:52,46224,30259,37466,28000,1281,416,946,42,109,5274107
2016/01/19 16:36:15,46098,30087,37667,28380,1281,419,947,42,109,5274827
2016/01/19 16:37:10,46098,30087,37667,28380,1281,419,947,42,109,5274827
2016/01/19 16:38:49,46098,30087,37667,28380,1281,419,947,42,109,5274827
2016/01/19 17:36:14,46345,30336,36982,27670,1283,422,949,41,109,5275147
2016/01/19 18:10:30,46532,30556,37044,27701,1283,423,949,41,109,5275187
2016/01/19 19:14:19,46950,30498,37294,27972,1284,423,950,41,109,5275287
2016/01/19 19:39:12,47361,30914,37289,28000,1284,423,950,41,109,5275372
2016/01/19 19:44:30,47323,30890,37289,28000,1284,423,950,41,109,5275500
2016/01/19 20:08:42,47323,30890,37289,28000,1284,423,950,41,109,5275500
2016/01/19 21:16:40,47274,31000,37497,28120,1284,423,951,41,109,5276916
2016/01/19 21:25:59,47815,30928,37778,28120,1284,423,951,41,109,5277016
2016/01/19 21:44:18,47766,30952,37760,28120,1284,423,951,41,109,5278069
2016/01/19 22:04:35,47841,31238,38395,28270,1284,423,951,41,109,5281783
2016/01/20 09:23:46,47518,31146,38739,27944,1284,424,955,41,109,5285909
2016/01/20 10:01:01,47803,30925,39163,28414,1285,424,956,41,109,5286389
2016/01/20 10:24:41,47837,30943,38511,27601,1287,427,954,39,109,5286709
2016/01/20 10:25:10,47837,30943,38511,27601,1287,427,954,39,109,5286709
2016/01/20 10:40:46,47837,30943,38511,27606,1287,427,954,39,109,5286709
2016/01/20 11:12:21,47998,31143,38515,27637,1287,427,954,39,109,5286749
2016/01/20 12:07:27,48114,31289,38565,27705,1287,428,955,39,109,5287658
2016/01/20 12:18:20,47894,31145,38565,27709,1287,428,955,39,109,5288362
2016/01/20 13:17:07,48573,31457,38968,27878,1287,430,956,39,109,5288452
2016/01/20 13:18:03,48573,31457,38968,27879,1287,430,956,39,109,5288452
2016/01/20 13:33:08,48499,31109,38578,27884,1287,430,956,39,109,5288740
2016/01/20 13:33:43,48499,31109,38578,27884,1287,430,956,39,109,5288740
2016/01/20 14:01:51,48633,31309,38529,27913,1287,430,956,39,109,5290310
2016/01/20 15:16:46,49339,31513,39033,27848,1288,428,960,43,109,5292195
2016/01/20 16:27:11,50063,31645,39332,27892,1288,428,960,43,109,5292335
2016/01/20 16:34:08,50063,31645,39332,27894,1288,428,960,43,109,5292335
2016/01/20 17:00:25,50256,31815,39410,28005,1288,430,960,43,109,5295290
2016/01/20 17:11:03,50596,32157,39930,28065,1288,431,961,43,109,5295778
2016/01/20 17:11:29,50596,32157,39930,28065,1288,431,961,43,109,5295778
2016/01/20 17:39:26,50586,32157,39911,28065,1288,431,961,43,109,5295778
2016/01/20 18:32:13,50550,32133,39911,28065,1288,431,961,43,109,5296066
2016/01/20 18:35:40,51037,32241,40131,28085,1288,431,961,43,109,5296156
2016/01/20 18:36:29,51037,32241,40131,28085,1288,431,961,43,109,5296156
2016/01/20 18:38:14,51037,32241,40131,28085,1288,431,961,43,109,5296156
2016/01/20 19:15:56,51028,32241,40113,28085,1288,431,961,43,109,5296156
2016/01/20 19:17:49,51430,32592,40095,28085,1288,431,961,43,109,5296246
2016/01/20 19:20:42,51394,32568,40095,28085,1288,431,961,43,109,5296374
2016/01/21 08:40:09,52575,33239,40092,28635,1288,431,966,47,109,5299043
2016/01/21 09:02:07,52847,33018,40493,29250,1289,431,967,47,109,5299563
2016/01/26 15:40:03,59935,32811,40966,27821,1308,462,975,45,109,5317788
2016/01/26 19:58:21,61047,33224,41464,28026,1309,462,977,45,109,5319623
2016/01/26 20:04:13,61247,33424,41484,28046,1309,462,977,45,109,5319663
2016/01/27 08:33:04,61701,33305,41684,28000,1309,462,977,45,109,5319898
2016/01/27 09:06:46,62873,33806,42004,28020,1309,462,977,45,109,5320128
2016/01/28 21:53:07,62953,33814,42154,28105,1310,462,978,45,109,5320180
2016/01/28 22:00:03,63937,33850,42374,28435,1310,462,980,46,109,5320635
2016/02/01 09:01:12,71692,36407,43301,27478,1326,483,987,42,109,5329760
2016/02/01 09:42:50,71739,36747,43634,28206,1326,485,990,42,109,5334265
2016/02/01 09:45:38,71703,36723,43634,28206,1326,485,990,42,109,5334393
2016/02/01 09:46:14,71703,36723,43634,28206,1326,485,990,42,109,5334393
2016/02/01 10:02:24,72366,36913,43812,28234,1326,487,990,43,109,5335037
2016/02/01 15:30:36,72610,36904,44108,28284,1327,487,991,43,109,5342491
2016/02/01 15:59:16,73083,36836,43532,27472,1330,490,988,42,109,5342966
2016/02/01 16:02:03,73083,36836,43532,27473,1330,490,988,42,109,5343086
2016/02/01 16:05:30,73108,36854,43532,27469,1330,490,989,42,109,5343086
2016/02/01 17:01:46,72952,36718,43934,27688,1330,494,994,42,109,5352931
2016/02/03 18:12:05,74148,37447,44723,28970,1331,497,1000,45,109,5358841
2016/02/03 19:05:44,74594,37538,44526,28830,1334,501,999,45,109,5359261
2016/02/03 20:00:24,75155,38155,45641,29530,1335,508,1005,45,109,5365353
2016/02/03 21:01:24,74917,38017,46003,29530,1335,510,1005,45,109,5368689
2016/02/03 22:04:23,76035,38995,47728,30045,1337,511,1010,45,109,5370939
2016/02/03 22:10:44,75875,39256,48274,30045,1337,511,1015,45,109,5371099
2016/02/03 22:15:23,75822,39171,48314,30005,1337,511,1015,45,109,5371209
2016/02/03 22:49:16,76411,39171,49264,29870,1337,515,1018,49,109,5375871
2016/02/03 23:05:16,76353,39181,49489,29870,1337,515,1018,49,109,5376485
2016/02/04 07:38:55,75835,39069,48665,29870,1337,515,1018,49,109,5376605
2016/02/04 08:21:27,76248,39021,49069,30450,1337,515,1018,49,109,5376865
2016/02/04 08:44:09,76236,39021,49046,30450,1337,515,1018,49,109,5376865
2016/02/04 09:00:57,75912,38539,48856,30075,1339,516,1018,49,109,5376980
2016/02/04 10:15:54,75967,38853,48115,29455,1340,517,1010,47,109,5377020
2016/02/04 11:56:05,77047,39335,48501,29605,1340,519,1011,47,109,5377205
2016/02/04 12:13:00,77041,39335,48487,29605,1340,519,1011,47,109,5377205
2016/02/04 14:15:11,77415,39751,48410,29625,1340,519,1011,47,109,5377290
2016/02/04 15:00:10,78471,39800,48833,30385,1341,520,1017,47,109,5381166
2016/02/04 15:05:19,78471,39800,48833,30385,1341,520,1017,47,109,5381586
2016/02/04 16:00:24,78060,38815,49720,31175,1341,522,1022,49,109,5391640
2016/02/04 17:00:10,78213,37826,51078,32355,1343,525,1022,57,109,5398570
2016/02/04 17:22:23,79624,38126,51398,32775,1343,525,1024,58,109,5399420
2016/02/04 19:52:11,79582,38236,51580,32925,1343,525,1024,58,109,5399720
2016/02/04 20:10:33,79985,38652,51563,32945,1343,525,1024,58,109,5399805
2016/02/04 22:15:27,80258,38588,51320,32945,1343,525,1024,58,109,5399905
2016/02/05 05:07:38,80696,39224,51306,33065,1344,526,1026,58,109,5399990
2016/02/05 08:01:15,81135,39288,51654,33745,1344,526,1027,58,109,5400250
2016/02/05 09:42:52,81631,39434,50968,32720,1347,529,1019,56,109,5400550
2016/02/05 10:32:51,81789,39634,50961,32740,1347,529,1019,56,109,5400590
2016/02/05 12:11:19,82036,39850,50951,32740,1347,529,1019,56,109,5400635
2016/02/05 13:58:07,82757,39986,51249,32760,1347,529,1019,56,109,5400775
2016/02/05 17:53:32,83054,40402,51027,32780,1347,529,1019,56,109,5400860
2016/02/05 18:07:16,84009,41084,51577,32980,1347,531,1019,56,109,5400995
2016/02/05 19:27:11,83736,40796,51608,32990,1348,531,1021,56,109,5401155
2016/02/05 21:49:21,83905,40996,51623,33010,1348,531,1021,56,109,5401195
2016/02/05 22:03:36,84890,41348,51943,33030,1348,531,1021,56,109,5402780
2016/02/06 07:11:44,84597,41608,52000,33260,1348,533,1029,58,109,5409310
2016/02/06 07:55:44,85097,41664,52471,33940,1348,533,1030,58,109,5409570
2016/02/06 08:00:08,85077,41714,52281,33750,1349,535,1030,58,109,5409570
2016/02/06 09:00:08,84874,41458,51642,32925,1351,538,1022,56,109,5409830
2016/02/06 10:02:16,85100,41674,51591,32925,1351,538,1022,56,109,5409875
2016/02/06 11:01:38,85619,41810,51801,32945,1351,538,1022,56,109,5409965
2016/02/06 11:33:04,85619,41810,51801,32945,1351,538,1022,56,109,5410305
2016/02/06 11:46:03,85605,41685,51901,32865,1352,539,1025,56,109,5413176
2016/02/06 11:57:38,86016,42520,51921,32605,1352,539,1025,56,109,5416002
2016/02/06 12:00:36,85851,42372,51768,32605,1352,539,1025,56,109,5416130
2016/02/06 13:34:16,86027,42513,52073,32800,1352,540,1027,56,109,5416277
2016/02/06 13:47:16,86410,42560,52293,32820,1352,540,1027,56,109,5416847
2016/02/06 13:49:44,86410,42560,52293,32820,1352,540,1027,56,109,5416847
2016/02/06 14:00:09,86402,42649,52670,32834,1352,540,1027,56,109,5417007
2016/02/06 14:26:48,86245,42310,52670,32514,1352,540,1028,56,109,5417382
2016/02/06 14:27:27,86245,42310,52670,32514,1352,540,1028,56,109,5417382
2016/02/06 15:00:49,86168,42269,52652,32514,1352,540,1028,56,109,5417702
2016/02/06 15:01:32,86100,42228,52652,32514,1352,540,1028,56,109,5417702
2016/02/06 15:05:52,86032,42187,52652,32514,1352,540,1028,56,109,5418022
2016/02/06 15:37:19,86076,42523,52946,32684,1352,540,1028,56,109,5418542
2016/02/06 15:39:40,86008,42482,52946,32684,1352,540,1028,56,109,5418702
2016/02/06 16:06:49,86004,42482,52939,32684,1352,540,1028,56,109,5418702
2016/02/06 16:15:06,85800,42359,52939,32684,1352,540,1028,56,109,5419182
2016/02/06 16:35:20,85832,42090,53139,32684,1352,540,1028,56,109,5420032
2016/02/06 16:36:14,86003,42290,53159,32704,1352,540,1028,56,109,5420072
2016/02/06 17:01:59,86237,42506,53127,32704,1352,540,1028,56,109,5420117
2016/02/06 17:03:01,86237,42506,53127,32704,1352,540,1028,56,109,5420117
2016/02/06 17:04:28,86237,42506,53127,32704,1352,540,1028,56,109,5420117
2016/02/06 17:31:45,86222,42506,53097,32704,1352,540,1028,56,109,5420117
2016/02/06 17:58:34,85880,42301,53078,32704,1352,540,1028,56,109,5420853
2016/02/06 18:00:24,85880,42301,53078,32704,1352,540,1028,56,109,5421013
2016/02/06 19:15:50,85376,42103,53052,32724,1352,540,1028,56,109,5422493
2016/02/06 19:42:58,85379,42319,52588,32724,1352,540,1028,56,109,5422538
2016/02/07 00:55:35,85902,42455,52808,32744,1352,540,1028,56,109,5422628
2016/02/07 01:00:20,86837,42942,53028,32764,1352,540,1028,56,109,5422968
2016/02/07 06:56:29,86645,42868,52745,32764,1352,540,1028,56,109,5422968
2016/02/07 07:00:17,86645,42868,52745,32764,1352,540,1028,56,109,5423128
2016/02/07 07:04:00,86653,42844,52745,32764,1352,540,1029,56,109,5423256
2016/02/07 08:27:37,86307,42382,52689,32694,1353,541,1030,56,109,5423416
2016/02/07 16:27:24,86366,42446,52911,33074,1353,541,1030,56,109,5423576
2016/02/07 17:01:59,86441,42034,53261,33504,1355,543,1033,56,109,5426216
2016/02/07 17:35:40,86587,42294,52955,33234,1356,549,1026,54,109,5426544
2016/02/07 18:00:53,86387,42171,52955,33234,1356,549,1026,54,109,5427184
2016/02/07 18:22:45,86434,42357,53163,33354,1356,549,1027,54,109,5427672
2016/02/07 18:41:32,86054,42119,53163,33354,1356,549,1027,54,109,5428632
2016/02/07 18:41:57,86054,42119,53163,33354,1356,549,1027,54,109,5428632
2016/02/07 20:07:38,86029,42119,53115,33354,1356,549,1027,54,109,5428632
2016/02/08 09:17:23,86783,41917,53503,33654,1357,549,1027,54,109,5429282
2016/02/08 10:27:15,86845,42191,52727,32964,1360,552,1025,54,109,5429282
2016/02/08 11:31:39,87016,42391,52747,32984,1360,552,1025,54,109,5429482
2016/02/08 15:02:23,88024,42826,53125,33164,1360,555,1028,54,109,5429817
2016/02/08 16:03:08,89242,43316,53956,33464,1361,556,1033,54,109,5433867
2016/02/08 16:22:01,88819,43360,53975,33959,1361,556,1036,54,109,5434797
2016/02/08 16:24:35,88819,43360,53975,33959,1361,556,1036,54,109,5434797
2016/02/08 16:55:18,88981,43560,53977,33979,1361,556,1036,54,109,5434837
2016/02/08 17:07:35,88913,43519,53977,33979,1361,556,1036,54,109,5435157
2016/02/08 18:04:17,89660,43480,54142,33979,1361,558,1036,55,109,5440971
2016/02/08 19:01:02,89861,43115,54552,33969,1361,558,1036,55,109,5445778
2016/02/08 19:02:44,89830,43074,54552,33969,1361,558,1036,55,109,5445778
2016/02/08 19:03:37,89830,43074,54552,33969,1361,558,1036,55,109,5445778
2016/02/08 19:07:23,89828,43074,54547,33969,1361,558,1036,55,109,5445778
2016/02/08 19:09:14,89789,43032,54537,33959,1361,558,1036,55,109,5445778
2016/02/08 20:02:17,89673,42909,54515,33914,1361,558,1036,55,109,5448228
2016/02/08 20:13:10,89972,43185,54509,33884,1361,558,1036,55,109,5450688
2016/02/09 08:05:36,90961,43857,55654,34387,1362,559,1037,55,109,5454065
2016/02/09 09:10:10,90962,44157,54392,33357,1364,561,1032,54,109,5454110
2016/02/09 10:09:29,91695,44323,54682,33407,1364,563,1032,54,109,5454250
2016/02/09 11:30:16,91660,44323,54616,33407,1364,563,1032,54,109,5454250
2016/02/09 12:07:18,92133,44789,54686,33477,1365,563,1033,54,109,5454335
